SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Spread
837,Bitcoin,BTC,2015-08-13,266.23199462890625,262.84100341796875,266.1830139160156,264.0799865722656,27685500.0,3827588724.0,3.3909912109375
838,Bitcoin,BTC,2015-08-14,267.46600341796875,261.4779968261719,264.1319885253906,265.67999267578125,27091200.0,3851715726.0,5.988006591796875
839,Bitcoin,BTC,2015-08-15,266.6669921875,261.2959899902344,265.52899169921875,261.5509948730469,19321100.0,3792757589.77,5.371002197265625
840,Bitcoin,BTC,2015-08-16,262.44000244140625,257.0409851074219,261.8659973144531,258.5069885253906,29717000.0,3749501856.15,5.399017333984375
841,Bitcoin,BTC,2015-08-17,260.5050048828125,257.11700439453125,258.489990234375,257.9760131835937,21617900.0,3742748055.0,3.38800048828125
842,Bitcoin,BTC,2015-08-18,257.9930114746094,211.07899475097656,257.9259948730469,211.07899475097656,42147200.0,3063104570.35,46.91401672363281
843,Bitcoin,BTC,2015-08-19,237.40899658203125,222.76600646972656,225.67100524902344,226.6840057373047,60869200.0,3290448603.3,14.642990112304688
844,Bitcoin,BTC,2015-08-20,237.3650054931641,226.8990020751953,226.8990020751953,235.3500061035156,32275000.0,3417123138.75,10.466003417968778
845,Bitcoin,BTC,2015-08-21,236.4320068359375,231.7239990234375,235.35499572753903,232.56900024414065,23173800.0,3377704243.05,4.7080078125
846,Bitcoin,BTC,2015-08-22,234.95700073242188,222.70399475097656,232.66200256347656,230.38999938964844,23205900.0,3346961926.25,12.253005981445312
847,Bitcoin,BTC,2015-08-23,232.7050018310547,225.5800018310547,230.37600708007807,228.16900634765625,18406600.0,3315466696.75,7.125
848,Bitcoin,BTC,2015-08-24,228.13900756835935,210.4429931640625,228.11199951171875,210.4949951171875,59220700.0,3059460627.0,17.696014404296847
849,Bitcoin,BTC,2015-08-25,226.3209991455078,199.56700134277344,210.0679931640625,221.60899353027344,61089200.0,3221751642.0,26.753997802734375
850,Bitcoin,BTC,2015-08-26,231.18299865722656,220.20399475097656,222.0760040283203,225.83099365234372,31808000.0,3284040047.77,10.97900390625
851,Bitcoin,BTC,2015-08-27,228.64300537109372,223.6840057373047,226.0500030517578,224.7689971923828,21905400.0,3269360631.83,4.958999633789034
852,Bitcoin,BTC,2015-08-28,235.218994140625,220.92599487304688,224.7010040283203,231.39599609375,31336600.0,3366649822.8,14.292999267578125
853,Bitcoin,BTC,2015-08-29,233.2220001220703,227.3300018310547,231.5489959716797,229.77999877929688,17142500.0,3344063018.5,5.891998291015625
854,Bitcoin,BTC,2015-08-30,232.0679931640625,226.2469940185547,229.8950042724609,228.7610015869141,19412600.0,3330085315.05,5.8209991455078125
855,Bitcoin,BTC,2015-08-31,231.95599365234372,225.9149932861328,229.11399841308597,230.05599975585935,20710700.0,3349845416.0,6.041000366210909
856,Bitcoin,BTC,2015-09-01,231.21600341796875,226.8600006103516,230.2559967041016,228.1210021972656,20575200.0,3322548146.85,4.356002807617159
857,Bitcoin,BTC,2015-09-02,230.57699584960935,226.4750061035156,228.0269927978516,229.28399658203125,18760400.0,3340404203.4,4.10198974609375
858,Bitcoin,BTC,2015-09-03,229.60499572753903,226.66700744628903,229.32400512695312,227.18299865722656,17482000.0,3310618587.92,2.93798828125
859,Bitcoin,BTC,2015-09-04,230.8999938964844,227.05099487304688,227.21499633789065,230.29800415039065,20962400.0,3356910009.75,3.8489990234375284
860,Bitcoin,BTC,2015-09-05,236.14300537109372,229.4429931640625,230.19900512695312,235.0189971923828,20671400.0,3426594646.43,6.700012207031222
861,Bitcoin,BTC,2015-09-06,242.91200256347656,234.68099975585935,234.8699951171875,239.83999633789065,25473700.0,3497748612.0,8.231002807617216
862,Bitcoin,BTC,2015-09-07,242.1060028076172,238.7220001220703,239.9340057373047,239.8470001220703,21192200.0,3498762116.33,3.384002685546875
863,Bitcoin,BTC,2015-09-08,245.781005859375,239.6779937744141,239.8459930419922,243.60699462890625,26879200.0,3554439286.12,6.103012084960909
864,Bitcoin,BTC,2015-09-09,244.4160003662109,237.8209991455078,243.4149932861328,238.16799926757807,23635700.0,3475960738.6,6.595001220703097
865,Bitcoin,BTC,2015-09-10,241.29299926757807,235.7910003662109,238.33599853515625,238.4770050048828,21215500.0,3481466103.75,5.501998901367159
866,Bitcoin,BTC,2015-09-11,241.16900634765625,238.32899475097656,238.32899475097656,240.10699462890625,19224700.0,3506204486.22,2.8400115966796875
867,Bitcoin,BTC,2015-09-12,240.12399291992188,234.7539978027344,239.85499572753903,235.22900390625,17962600.0,3435801819.8,5.369995117187472
868,Bitcoin,BTC,2015-09-13,235.93499755859372,229.33200073242188,235.24200439453125,230.51199340820312,18478800.0,3367774557.2,6.602996826171847
869,Bitcoin,BTC,2015-09-14,232.44000244140625,227.96099853515625,230.60899353027344,230.6439971923828,20997800.0,3370579521.1,4.47900390625
870,Bitcoin,BTC,2015-09-15,259.1820068359375,229.82200622558597,230.49200439453125,230.3040008544922,19177800.0,3366532053.6,29.360000610351534
871,Bitcoin,BTC,2015-09-16,231.21499633789065,227.4019927978516,230.25,229.09100341796875,20144200.0,3349613965.58,3.8130035400390625
872,Bitcoin,BTC,2015-09-17,230.28500366210935,228.92599487304688,229.0760040283203,229.80999755859372,18935400.0,3360247348.5,1.3590087890624716
873,Bitcoin,BTC,2015-09-18,234.35299682617188,232.18499755859372,233.52099609375,232.9750061035156,20242200.0,3408098085.0,2.1679992675781534
874,Bitcoin,BTC,2015-09-19,233.2050018310547,231.0890045166016,232.8580017089844,231.4929962158203,12712600.0,3387141915.42,2.1159973144530966
875,Bitcoin,BTC,2015-09-20,232.3650054931641,230.91000366210935,231.3990020751953,231.2120056152344,14444700.0,3383764498.8,1.4550018310547443
876,Bitcoin,BTC,2015-09-21,231.2169952392578,226.52099609375,231.2169952392578,227.0850067138672,19678800.0,3324121324.12,4.6959991455078125
877,Bitcoin,BTC,2015-09-22,232.3860015869141,225.11700439453125,226.968994140625,230.6179962158203,25009300.0,3376737583.25,7.268997192382841
878,Bitcoin,BTC,2015-09-23,231.8350067138672,229.59100341796875,230.93600463867188,230.2830047607422,17254100.0,3372747846.3,2.2440032958984375
879,Bitcoin,BTC,2015-09-24,235.6490020751953,230.2949981689453,230.3580017089844,234.5290069580078,25097800.0,3435744311.95,5.35400390625
880,Bitcoin,BTC,2015-09-25,237.427001953125,233.6840057373047,234.36199951171875,235.1439971923828,22363600.0,3445723754.2,3.7429962158203125
881,Bitcoin,BTC,2015-09-26,235.4029998779297,233.3580017089844,235.0760040283203,234.33999633789065,13724100.0,3434809257.5,2.044998168945284
882,Bitcoin,BTC,2015-09-27,234.5260009765625,232.4759979248047,234.13900756835935,232.7570037841797,14179900.0,3412467833.78,2.0500030517578125
883,Bitcoin,BTC,2015-09-28,239.3390045166016,232.4669952392578,232.83599853515625,239.1419982910156,24713000.0,3506933730.3,6.872009277343778
884,Bitcoin,BTC,2015-09-29,239.802001953125,235.9279937744141,239.01600646972656,236.6869964599609,22691300.0,3471967520.18,3.874008178710909
885,Bitcoin,BTC,2015-09-30,237.73399353027344,235.6289978027344,236.63999938964844,236.05999755859372,19743500.0,3463625759.0,2.104995727539034
886,Bitcoin,BTC,2015-10-01,238.44500732421875,235.61599731445312,236.0039978027344,237.5489959716797,20488800.0,3486370082.33,2.829010009765625
887,Bitcoin,BTC,2015-10-02,238.5410003662109,236.60299682617188,237.26400756835935,237.29299926757807,19677900.0,3483431578.38,1.938003540039034
888,Bitcoin,BTC,2015-10-03,239.31500244140625,236.94400024414065,237.20199584960935,238.72999572753903,16482700.0,3505385986.75,2.3710021972655966
889,Bitcoin,BTC,2015-10-04,238.96800231933597,237.94000244140625,238.531005859375,238.25900268554688,12999000.0,3499387367.17,1.027999877929716
890,Bitcoin,BTC,2015-10-05,240.38299560546875,237.03500366210935,238.14700317382807,240.38299560546875,23335900.0,3531508720.03,3.3479919433594034
891,Bitcoin,BTC,2015-10-06,246.93499755859372,240.1360015869141,240.36399841308597,246.06300354003903,27535100.0,3615828117.67,6.798995971679631
892,Bitcoin,BTC,2015-10-07,246.68099975585935,242.5850067138672,246.1699981689453,242.968994140625,22999200.0,3571170510.45,4.095993041992159
893,Bitcoin,BTC,2015-10-08,244.25100708007807,242.1790008544922,243.0749969482422,242.3040008544922,18515300.0,3562238313.6,2.0720062255858807
894,Bitcoin,BTC,2015-10-09,244.22799682617188,242.1219940185547,242.4980010986328,243.93099975585935,17353100.0,3586932175.7,2.1060028076171875
895,Bitcoin,BTC,2015-10-10,245.31900024414065,243.07400512695312,243.7400054931641,244.9409942626953,15912700.0,3602763686.7,2.2449951171875284
896,Bitcoin,BTC,2015-10-11,247.2429962158203,244.1519927978516,244.74200439453125,247.0500030517578,16827300.0,3634686067.5,3.0910034179687216
897,Bitcoin,BTC,2015-10-12,247.45399475097656,245.1790008544922,246.875,245.30799865722656,17388300.0,3609927997.2,2.274993896484375
898,Bitcoin,BTC,2015-10-13,250.23599243164065,243.7570037841797,245.1999969482422,249.50799560546875,28198500.0,3672589342.1,6.478988647460966
899,Bitcoin,BTC,2015-10-14,254.2749938964844,248.9029998779297,249.4929962158203,251.98899841308597,27462600.0,3710065545.62,5.371994018554716
900,Bitcoin,BTC,2015-10-15,255.9620056152344,252.04600524902344,252.10699462890625,254.32000732421875,25223500.0,3745440578.0,3.916000366210966
901,Bitcoin,BTC,2015-10-16,266.135009765625,253.92599487304688,254.29600524902344,262.8689880371094,35901500.0,3872283808.65,12.209014892578125
902,Bitcoin,BTC,2015-10-17,273.5780029296875,262.36700439453125,262.7470092773437,270.6400146484375,43199600.0,3987684186.0,11.21099853515625
903,Bitcoin,BTC,2015-10-18,271.6679992675781,260.7770080566406,270.9070129394531,261.6430053710937,22434300.0,3856061828.62,10.8909912109375
904,Bitcoin,BTC,2015-10-19,264.82000732421875,260.95098876953125,261.8609924316406,263.43701171875,25258800.0,3883581668.08,3.8690185546875
905,Bitcoin,BTC,2015-10-20,270.8349914550781,263.2269897460937,263.5719909667969,269.4630126953125,30889800.0,3973292564.18,7.608001708984432
906,Bitcoin,BTC,2015-10-21,270.7699890136719,263.8389892578125,269.3059997558594,266.2720031738281,25637300.0,3927192473.6,6.930999755859375
907,Bitcoin,BTC,2015-10-22,276.510009765625,266.135009765625,266.4960021972656,274.02301025390625,37808600.0,4042524307.5,10.375
908,Bitcoin,BTC,2015-10-23,278.6839904785156,273.5429992675781,273.64898681640625,276.4960021972656,29442500.0,4080023362.8,5.1409912109375
909,Bitcoin,BTC,2015-10-24,281.7059936523437,276.5039978027344,276.5039978027344,281.65399169921875,25942400.0,4157184874.6,5.201995849609318
910,Bitcoin,BTC,2015-10-25,294.0589904785156,281.44500732421875,281.44500732421875,283.67999267578125,45717100.0,4188180600.0,12.613983154296875
911,Bitcoin,BTC,2015-10-26,285.29998779296875,280.510009765625,283.62799072265625,285.29998779296875,32108800.0,4213260472.5,4.78997802734375
912,Bitcoin,BTC,2015-10-27,296.2120056152344,285.00799560546875,285.1809997558594,293.7879943847656,46331800.0,4339689442.0,11.204010009765625
913,Bitcoin,BTC,2015-10-28,306.3309936523437,293.7030029296875,293.7030029296875,304.6180114746094,50808100.0,4500730950.0,12.627990722656193
914,Bitcoin,BTC,2015-10-29,318.1700134277344,301.822998046875,304.3240051269531,313.8550109863281,64495900.0,4638392427.62,16.347015380859375
915,Bitcoin,BTC,2015-10-30,334.16900634765625,313.94000244140625,313.9429931640625,328.0150146484375,78305000.0,4849062145.75,20.22900390625
916,Bitcoin,BTC,2015-10-31,332.7770080566406,309.2510070800781,328.5119934082031,314.1659851074219,48598100.0,4645486246.35,23.5260009765625
917,Bitcoin,BTC,2015-11-01,327.47198486328125,311.8810119628906,315.0050048828125,325.4309997558594,37001100.0,4813287205.5,15.590972900390625
918,Bitcoin,BTC,2015-11-02,365.3599853515625,323.2090148925781,325.9419860839844,361.1889953613281,101918000.0,5343556482.15,42.150970458984375
919,Bitcoin,BTC,2015-11-03,417.8999938964844,357.6470031738281,361.87298583984375,403.4169921875,206162000.0,5969855534.82,60.25299072265625
920,Bitcoin,BTC,2015-11-04,495.56201171875,380.5480041503906,403.66400146484375,411.56298828125,263900000.0,6092006971.38,115.01400756835938
921,Bitcoin,BTC,2015-11-05,447.5610046386719,374.58099365234375,408.0769958496094,386.35400390625,151824992.0,5720251076.65,72.98001098632812
922,Bitcoin,BTC,2015-11-06,395.83599853515625,354.0249938964844,388.0469970703125,374.4700012207031,122687000.0,5545657294.5,41.811004638671875
923,Bitcoin,BTC,2015-11-07,390.58599853515625,372.4330139160156,374.2690124511719,386.4819946289063,56625100.0,5725035162.4,18.152984619140625
924,Bitcoin,BTC,2015-11-08,389.8949890136719,368.7000122070313,384.2780151367188,373.3680114746094,51817600.0,5532072311.4,21.194976806640568
925,Bitcoin,BTC,2015-11-09,385.2780151367188,362.8949890136719,374.3240051269531,380.2569885253906,68224400.0,5635560842.8,22.383026123046932
926,Bitcoin,BTC,2015-11-10,381.3869934082031,329.1080017089844,379.9840087890625,336.8190002441406,95797904.0,4993021696.95,52.27899169921875
927,Bitcoin,BTC,2015-11-11,340.5849914550781,300.9970092773437,339.82000732421875,311.0840148925781,107070000.0,4612831323.0,39.58798217773443
928,Bitcoin,BTC,2015-11-12,345.0809936523437,313.3559875488281,314.0790100097656,338.1520080566406,78477800.0,5015563455.8,31.725006103515568
929,Bitcoin,BTC,2015-11-13,340.9140014648437,326.07501220703125,338.4979858398437,336.75299072265625,52003000.0,4996160115.07,14.838989257812443
930,Bitcoin,BTC,2015-11-14,338.1809997558594,329.9700012207031,336.6239929199219,332.906005859375,38612000.0,4940266781.45,8.21099853515625
931,Bitcoin,BTC,2015-11-15,334.6619873046875,317.489990234375,333.0509948730469,320.1659851074219,44213100.0,4752464062.5,17.1719970703125
932,Bitcoin,BTC,2015-11-16,331.6260070800781,315.9049987792969,319.7349853515625,330.7510070800781,47980100.0,4911040460.65,15.72100830078125
933,Bitcoin,BTC,2015-11-17,338.3500061035156,329.614013671875,330.36199951171875,335.093994140625,51001600.0,4976765823.9,8.735992431640625
934,Bitcoin,BTC,2015-11-18,336.531005859375,330.6400146484375,334.5929870605469,334.5899963378906,43783800.0,4970560298.25,5.8909912109375
935,Bitcoin,BTC,2015-11-19,335.3340148925781,325.27301025390625,334.6789855957031,326.14898681640625,45011100.0,4846272452.18,10.061004638671875
936,Bitcoin,BTC,2015-11-20,326.4729919433594,312.2170104980469,326.4110107421875,322.0220031738281,53152900.0,4786301542.05,14.2559814453125
937,Bitcoin,BTC,2015-11-21,328.15899658203125,319.5950012207031,322.0920104980469,326.927001953125,28200500.0,4860628038.38,8.563995361328125
938,Bitcoin,BTC,2015-11-22,327.010009765625,321.2590026855469,326.9750061035156,324.5360107421875,23439400.0,4826466938.4,5.751007080078125
939,Bitcoin,BTC,2015-11-23,325.1180114746094,321.2900085449219,324.3500061035156,323.0459899902344,27478900.0,4805632296.0,3.8280029296875
940,Bitcoin,BTC,2015-11-24,323.0580139160156,318.1180114746094,323.0140075683594,320.0459899902344,29362600.0,4762244474.25,4.94000244140625
941,Bitcoin,BTC,2015-11-25,329.1340026855469,316.7699890136719,320.0450134277344,328.2059936523437,41666900.0,4884886821.6,12.364013671875
942,Bitcoin,BTC,2015-11-26,366.7569885253906,328.22900390625,328.3030090332031,352.6839904785156,106105000.0,5250750574.9,38.527984619140625
943,Bitcoin,BTC,2015-11-27,363.5889892578125,347.8699951171875,351.8609924316406,358.0419921875,55179100.0,5331719785.65,15.718994140625
944,Bitcoin,BTC,2015-11-28,359.5360107421875,352.1719970703125,357.1409912109375,357.3810119628906,36816600.0,5323252536.67,7.364013671875
945,Bitcoin,BTC,2015-11-29,371.9389953613281,355.6659851074219,357.47198486328125,371.29400634765625,40409300.0,5531872176.6,16.27301025390625
946,Bitcoin,BTC,2015-11-30,382.3630065917969,370.3829956054688,371.43701171875,377.3210144042969,71701600.0,5623195996.95,11.980010986328068
947,Bitcoin,BTC,2015-12-01,378.9309997558594,356.56298828125,377.41400146484375,362.4880065917969,60452200.0,5403653927.0,22.368011474609375
948,Bitcoin,BTC,2015-12-02,362.2319946289063,349.4649963378906,361.8450012207031,359.18701171875,54160500.0,5355891235.05,12.766998291015682
949,Bitcoin,BTC,2015-12-03,370.2749938964844,357.4119873046875,359.3309936523437,361.0459899902344,50714900.0,5384892776.2,12.863006591796875
950,Bitcoin,BTC,2015-12-04,363.5159912109375,355.7569885253906,361.2619934082031,363.1830139160156,35784100.0,5418154665.07,7.759002685546875
951,Bitcoin,BTC,2015-12-05,389.7850036621094,363.22900390625,363.7210083007813,388.9490051269531,66282200.0,5804247032.1,26.555999755859375
952,Bitcoin,BTC,2015-12-06,402.8089904785156,387.0889892578125,389.5549926757813,388.7829895019531,77762000.0,5803305523.55,15.720001220703125
953,Bitcoin,BTC,2015-12-07,399.968994140625,385.4110107421875,389.9779968261719,395.5360107421875,63455800.0,5905560136.4,14.5579833984375
954,Bitcoin,BTC,2015-12-08,415.56298828125,389.9500122070313,395.7539978027344,415.56298828125,57801400.0,6206381459.62,25.612976074218693
955,Bitcoin,BTC,2015-12-09,423.1199951171875,406.2909851074219,414.4410095214844,417.56298828125,90917200.0,6238015413.3,16.829010009765625
956,Bitcoin,BTC,2015-12-10,419.5090026855469,411.5480041503906,417.9880065917969,415.47900390625,52138900.0,6209105141.55,7.96099853515625
957,Bitcoin,BTC,2015-12-11,451.93798828125,415.281005859375,415.281005859375,451.93798828125,110944000.0,6755795193.0,36.656982421875
958,Bitcoin,BTC,2015-12-12,469.1029968261719,410.7409973144531,452.3349914550781,434.99700927734375,131969000.0,6504325267.28,58.36199951171875
959,Bitcoin,BTC,2015-12-13,441.6799926757813,426.26800537109375,431.6600036621094,433.7550048828125,55050600.0,6487293999.38,15.411987304687557
960,Bitcoin,BTC,2015-12-14,447.1419982910156,430.45599365234375,433.2720031738281,444.1820068359375,130496000.0,6645395797.45,16.686004638671875
961,Bitcoin,BTC,2015-12-15,465.3210144042969,443.87799072265625,443.87799072265625,465.3210144042969,83121104.0,6963784691.55,21.443023681640625
962,Bitcoin,BTC,2015-12-16,465.2080078125,443.85101318359375,465.2080078125,454.9339904785156,107944000.0,6810202753.1,21.35699462890625
963,Bitcoin,BTC,2015-12-17,457.8599853515625,448.8580017089844,454.7770080566406,456.0780029296875,47978400.0,6829095334.95,9.001983642578125
964,Bitcoin,BTC,2015-12-18,465.177001953125,454.9400024414063,455.8469848632813,463.6159973144531,60220100.0,6943912953.6,10.236999511718693
965,Bitcoin,BTC,2015-12-19,465.58099365234375,456.7650146484375,463.552001953125,462.3219909667969,47892700.0,6926346391.3,8.81597900390625
966,Bitcoin,BTC,2015-12-20,462.6449890136719,434.3380126953125,462.2340087890625,442.68499755859375,75409400.0,6633988873.0,28.306976318359375
967,Bitcoin,BTC,2015-12-21,444.72900390625,427.31201171875,442.8380126953125,438.6390075683594,77639696.0,6574990256.48,17.4169921875
968,Bitcoin,BTC,2015-12-22,443.68798828125,435.5159912109375,437.4360046386719,436.5719909667969,50840400.0,6545633139.0,8.1719970703125
969,Bitcoin,BTC,2015-12-23,444.5289916992188,436.6189880371094,436.7200012207031,442.4010009765625,47161400.0,6634776277.2,7.910003662109432
970,Bitcoin,BTC,2015-12-24,458.45599365234375,443.0769958496094,443.0910034179688,454.9849853515625,57157200.0,6825070740.25,15.378997802734375
971,Bitcoin,BTC,2015-12-25,458.3049926757813,452.0750122070313,454.8550109863281,455.6530151367188,39078500.0,6836936569.1,6.22998046875
972,Bitcoin,BTC,2015-12-26,457.489013671875,405.760009765625,455.7560119628906,417.2739868164063,116166000.0,6262844602.3,51.72900390625
973,Bitcoin,BTC,2015-12-27,424.0069885253906,408.8829956054688,416.5140075683594,422.822998046875,53591200.0,6348296233.72,15.123992919921818
974,Bitcoin,BTC,2015-12-28,429.7690124511719,418.4809875488281,423.3429870605469,422.2789916992188,49638600.0,6341733237.12,11.28802490234375
975,Bitcoin,BTC,2015-12-29,432.9830017089844,420.62701416015625,422.0979919433594,432.9830017089844,51596500.0,6504194853.98,12.355987548828125
976,Bitcoin,BTC,2015-12-30,434.3869934082031,422.0840148925781,433.2999877929688,426.6199951171875,46889400.0,6410381454.5,12.302978515625
977,Bitcoin,BTC,2015-12-31,432.9209899902344,418.7349853515625,425.875,430.5669860839844,45996600.0,6471217490.68,14.186004638671875
978,Bitcoin,BTC,2016-01-01,436.2460021972656,427.5150146484375,430.7210083007813,434.3340148925781,36278900.0,6529299588.6,8.730987548828125
979,Bitcoin,BTC,2016-01-02,436.06201171875,431.8699951171875,434.62200927734375,433.43798828125,30096600.0,6517390487.0,4.1920166015625
980,Bitcoin,BTC,2016-01-03,433.7430114746094,424.70599365234375,433.5780029296875,430.010986328125,39633800.0,6467429941.65,9.037017822265625
981,Bitcoin,BTC,2016-01-04,434.5169982910156,429.0840148925781,430.0610046386719,433.0910034179688,38477500.0,6515713340.43,5.4329833984375
982,Bitcoin,BTC,2016-01-05,434.1820068359375,429.6759948730469,433.0690002441406,431.9599914550781,34522600.0,6500393256.0,4.506011962890625
983,Bitcoin,BTC,2016-01-06,431.8559875488281,426.3410034179688,431.8559875488281,429.1050109863281,34042500.0,6458942098.12,5.514984130859318
984,Bitcoin,BTC,2016-01-07,458.7659912109375,429.0769958496094,430.010986328125,458.0480041503906,87562200.0,6896279078.4,29.688995361328125
985,Bitcoin,BTC,2016-01-08,462.9339904785156,447.93798828125,457.5379943847656,453.2300109863281,56993000.0,6825700453.75,14.996002197265625
986,Bitcoin,BTC,2016-01-09,454.6400146484375,446.8890075683594,453.3829956054688,447.6109924316406,32278000.0,6742767342.9,7.751007080078125
987,Bitcoin,BTC,2016-01-10,448.3089904785156,440.35101318359375,448.2380065917969,447.9909973144531,35995900.0,6750440385.75,7.957977294921875
988,Bitcoin,BTC,2016-01-11,450.6619873046875,443.8550109863281,448.697998046875,448.4280090332031,40450000.0,6758931030.0,6.806976318359375
989,Bitcoin,BTC,2016-01-12,448.1820068359375,435.6900024414063,448.1820068359375,435.6900024414063,115607000.0,6568800099.75,12.492004394531193
990,Bitcoin,BTC,2016-01-13,435.1860046386719,424.4429931640625,434.6650085449219,432.3710021972656,173888000.0,6520360056.22,10.743011474609375
991,Bitcoin,BTC,2016-01-14,433.3240051269531,427.8450012207031,432.2879943847656,430.3059997558594,43945500.0,6490638885.15,5.47900390625
992,Bitcoin,BTC,2016-01-15,430.2550048828125,364.33099365234375,430.2550048828125,364.33099365234375,153351008.0,5496598039.07,65.92401123046875
993,Bitcoin,BTC,2016-01-16,390.5570068359375,354.9140014648437,365.072998046875,387.5360107421875,120352000.0,5848063566.0,35.64300537109381
994,Bitcoin,BTC,2016-01-17,390.9649963378906,380.0920104980469,387.1520080566406,382.2990112304688,45319600.0,5770478450.85,10.87298583984375
995,Bitcoin,BTC,2016-01-18,388.10400390625,376.6650085449219,381.7330017089844,387.1679992675781,54403900.0,5845656048.0,11.438995361328125
996,Bitcoin,BTC,2016-01-19,387.7300109863281,378.9719848632813,387.0260009765625,380.1489868164063,46819800.0,5740934168.2,8.758026123046818
997,Bitcoin,BTC,2016-01-20,425.2669982910156,376.5989990234375,379.739990234375,420.2300109863281,121720000.0,6347836793.75,48.667999267578125
998,Bitcoin,BTC,2016-01-21,422.87701416015625,406.2999877929688,419.6319885253906,410.2619934082031,68338000.0,6198658814.55,16.577026367187443
999,Bitcoin,BTC,2016-01-22,410.4100036621094,375.2820129394531,409.7510070800781,382.4920043945313,91546600.0,5780764155.1,35.12799072265625
1000,Bitcoin,BTC,2016-01-23,394.5429992675781,381.9809875488281,382.4339904785156,387.4909973144531,56247400.0,5858059876.18,12.56201171875
1001,Bitcoin,BTC,2016-01-24,405.4849853515625,387.510009765625,388.10198974609375,402.9710083007813,54824800.0,6093787907.65,17.9749755859375
1002,Bitcoin,BTC,2016-01-25,402.3169860839844,388.5539855957031,402.3169860839844,391.72601318359375,59062400.0,5925345407.5,13.76300048828125
1003,Bitcoin,BTC,2016-01-26,397.7659912109375,390.5750122070313,392.00201416015625,392.1530151367188,58147000.0,5933372928.25,7.190979003906193
1004,Bitcoin,BTC,2016-01-27,396.8429870605469,391.7820129394531,392.4440002441406,394.9719848632813,47424400.0,5977545745.2,5.06097412109375
1005,Bitcoin,BTC,2016-01-28,395.50201416015625,379.7349853515625,395.14599609375,380.28900146484375,59247900.0,5756710302.52,15.76702880859375
1006,Bitcoin,BTC,2016-01-29,384.3789978027344,365.4519958496094,380.1080017089844,379.4739990234375,86125296.0,5745985821.15,18.927001953125
1007,Bitcoin,BTC,2016-01-30,380.9169921875,376.4909973144531,378.864990234375,378.2550048828125,30284400.0,5729296095.75,4.425994873046875
1008,Bitcoin,BTC,2016-01-31,380.3469848632813,367.8349914550781,378.2929992675781,368.7669982910156,37894300.0,5587253351.23,12.511993408203182
1009,Bitcoin,BTC,2016-02-01,378.0719909667969,367.9570007324219,369.3500061035156,373.0559997558594,51656700.0,5653747617.6,10.114990234375
1010,Bitcoin,BTC,2016-02-02,375.8829956054688,372.9200134277344,372.9200134277344,374.447998046875,40378700.0,5676528706.8,2.962982177734432
1011,Bitcoin,BTC,2016-02-03,374.9500122070313,368.0450134277344,374.64599609375,369.9490051269531,45933400.0,5609971377.07,6.904998779296932
1012,Bitcoin,BTC,2016-02-04,391.6080017089844,369.9930114746094,370.1740112304688,389.593994140625,69285504.0,5909517629.6,21.614990234375
1013,Bitcoin,BTC,2016-02-05,391.093994140625,385.5719909667969,388.8980102539063,386.5490112304688,43825000.0,5865136968.17,5.522003173828125
1014,Bitcoin,BTC,2016-02-06,386.6310119628906,372.3869934082031,386.5889892578125,376.5220031738281,49249300.0,5714879155.15,14.2440185546875
1015,Bitcoin,BTC,2016-02-07,380.8710021972656,374.9030151367188,376.5140075683594,376.6199951171875,37076300.0,5718023734.5,5.967987060546818
1016,Bitcoin,BTC,2016-02-08,379.8789978027344,373.3340148925781,376.7569885253906,373.4469909667969,47671100.0,5671240831.4,6.54498291015625
1017,Bitcoin,BTC,2016-02-09,377.2460021972656,372.8980102539063,373.4230041503906,376.0289916992188,55318500.0,5712106127.4,4.347991943359318
1018,Bitcoin,BTC,2016-02-10,385.4830017089844,375.7829895019531,376.14599609375,381.6489868164063,85130896.0,5799042060.3,9.70001220703125
1019,Bitcoin,BTC,2016-02-11,383.1300048828125,376.3989868164063,382.114013671875,379.6539916992188,74375600.0,5770550973.0,6.731018066406193
1020,Bitcoin,BTC,2016-02-12,384.9540100097656,379.6000061035156,379.6860046386719,384.2630004882813,67042800.0,5842238586.25,5.35400390625
1021,Bitcoin,BTC,2016-02-13,391.8599853515625,384.6409912109375,384.6409912109375,391.8599853515625,61911700.0,5959279525.5,7.218994140625
1022,Bitcoin,BTC,2016-02-14,407.2300109863281,392.9320068359375,392.9320068359375,407.2300109863281,74469800.0,6194711494.75,14.298004150390625
1023,Bitcoin,BTC,2016-02-15,410.3810119628906,397.7489929199219,407.5679931640625,400.18499755859375,74070496.0,6089064890.62,12.63201904296875
1024,Bitcoin,BTC,2016-02-16,408.9450073242188,401.4320068359375,401.4320068359375,407.4880065917969,73093104.0,6201590433.6,7.513000488281307
1025,Bitcoin,BTC,2016-02-17,421.1669921875,406.7839965820313,407.656005859375,416.3219909667969,83193600.0,6337628173.8,14.382995605468693
1026,Bitcoin,BTC,2016-02-18,425.9960021972656,415.6380004882813,416.5719909667969,422.37298583984375,76752600.0,6431547586.27,10.358001708984318
1027,Bitcoin,BTC,2016-02-19,423.10400390625,417.60400390625,422.7300109863281,420.7850036621094,55711300.0,6408881658.38,5.5
1028,Bitcoin,BTC,2016-02-20,441.9840087890625,421.60101318359375,421.60101318359375,437.16400146484375,93992096.0,6659985887.1,20.38299560546875
